"title","snippet","entity"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
"Renungan Kehidupan - Namo Buddhaya Renungan Harian Agama ...","Renungan Kehidupan - Namo Buddhaya Renungan Harian Agama Buddha Oleh : Ven. Shravasti Dhammika 4 Agustus Adalah tidak mungkin bahwa seseorang yang tidak Renungan Kehidupan - Namo Buddhaya Renungan Harian Agama Buddha Oleh : Ven. Shravasti Dhammika  4 Agustus  Adalah tidak mungkin bahwa seseorang yang tidak dapat mengendalikan diri, tidak dapat berdisiplin dan tidak dapat meredam diri, dapat mengendalikan, mendisiplinkan, dan meredamkan orang lain.   Namun adalah mungkin sekali bahwa seseorang yang dapat mengendalikan diri, berdisiplin dan meredam diri, dapat membuat orang lain seperti itu juga.  ~ Majjhima Nikaya I 45 ~  Buddha Wacana Penerbit Karaniya | Facebook Namo Buddhaya
Renungan Harian Agama Buddha
Oleh : Ven. Shravasti Dhammika

4 Agustus

Adalah tidak mungkin bahwa seseorang
yang tidak dapat mengendalikan...","buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
NULL,NULL,"buddha"
